Date,Description,Debit,Credit,Balance
04-Dec-20,Commission,"1,052,091.00",0,"1,055,720.28"
04-Dec-20,ATM,56,0,"1,055,776.28"
04-Dec-20,RTGS,"365,264.20",0,"1,421,040.48"
04-Dec-20,NEFT,0,"177,630.06","1,243,410.42"
04-Dec-20,Tax,0,"177,630.06","1,065,780.36"
04-Dec-20,Transfer,0,"118,420.04","947,360.32"
04-Dec-20,Cash,"3,778.00",0,"951,138.32"
04-Dec-20,IMPS,49.35,0,"951,187.67"
04-Dec-20,Cheque,3.57,0,"951,191.24"
04-Dec-20,Cheque,4.71,0,"951,195.95"
04-Dec-20,NEFT,58.8,0,"951,254.75"
04-Dec-20,Miscellaneous,0,"118,906.84","832,347.91"
04-Dec-20,Commission,0,"832,347.91",0
04-Dec-20,Bill,"147,689.50",0,"147,689.50"
04-Dec-20,Cash,0,"18,461.19","129,228.31"
04-Dec-20,Tax,"5,904.00",0,"135,132.31"
04-Dec-20,ATM,32.3,0,"135,164.61"
04-Dec-20,Debit Card,464,0,"135,628.61"
04-Dec-20,Bill,2.08,0,"135,630.69"
04-Dec-20,Purchase,1.24,0,"135,631.93"
05-Dec-20,Bill,"1,049.00",0,"136,680.93"
05-Dec-20,ATM,0,"13,668.09","123,012.84"
05-Dec-20,ATM,24,0,"123,036.84"
05-Dec-20,Transfer,41.89,0,"123,078.73"
05-Dec-20,Transfer,0,"20,513.12","102,565.61"
05-Dec-20,Commission,0,"14,652.23","87,913.38"
05-Dec-20,Debit Card,126,0,"88,039.38"
05-Dec-20,Commission,"4,284.00",0,"92,323.38"
05-Dec-20,Purchase,"3,277.30",0,"95,600.68"
06-Dec-20,Commission,0,"9,560.07","86,040.61"
06-Dec-20,Cheque,10,0,"86,050.61"
06-Dec-20,Purchase,8,0,"86,058.61"
06-Dec-20,Tax,0,"14,343.10","71,715.51"
06-Dec-20,Tax,100.9,0,"71,816.41"
07-Dec-20,Miscellaneous,0,"7,181.64","64,634.77"
07-Dec-20,Commission,0,"64,634.77",0
08-Dec-20,NEFT,2.91,0,2.91
08-Dec-20,Interest,0,0.36,2.55
08-Dec-20,Bill,37.4,0,39.95
08-Dec-20,Transfer,0,13.32,26.63
08-Dec-20,Bill,"3,563.05",0,"3,589.68"
08-Dec-20,Interest,"9,348.60",0,"12,938.28"
08-Dec-20,Debit Card,0,"2,156.38","10,781.90"
08-Dec-20,Tax,0,"1,540.27","9,241.63"
08-Dec-20,Transfer,"29,388.70",0,"38,630.33"
08-Dec-20,RTGS,"10,577.02",0,"49,207.35"
08-Dec-20,Purchase,"107,942.16",0,"157,149.51"
08-Dec-20,Debit Card,0,"22,449.93","134,699.58"
08-Dec-20,Cash,68.6,0,"134,768.18"
08-Dec-20,Debit Card,291.5,0,"135,059.68"
08-Dec-20,ATM,0,"33,764.92","101,294.76"
08-Dec-20,Miscellaneous,"26,932.00",0,"128,226.76"
08-Dec-20,Reversal,0,"21,371.13","106,855.63"
08-Dec-20,Reversal,"32,405.00",0,"139,260.63"
08-Dec-20,Cheque,0,"19,894.38","119,366.25"
08-Dec-20,ATM,0,"13,262.92","106,103.33"
08-Dec-20,Miscellaneous,0,"53,051.67","53,051.66"
09-Dec-20,NEFT,0,"17,683.89","35,367.77"
09-Dec-20,Interest,"2,834.00",0,"38,201.77"
09-Dec-20,IMPS,"22,927.69",0,"61,129.46"
09-Dec-20,Cash,0,"6,112.95","55,016.51"
09-Dec-20,Miscellaneous,1.5,0,"55,018.01"
09-Dec-20,RTGS,0,"9,169.67","45,848.34"
09-Dec-20,Cash,"2,083.92",0,"47,932.26"
09-Dec-20,Cash,484.4,0,"48,416.66"
09-Dec-20,Commission,7.1,0,"48,423.76"
09-Dec-20,Reversal,0,"8,070.63","40,353.13"
09-Dec-20,Commission,0,"5,044.14","35,308.99"
09-Dec-20,IMPS,0,"5,884.83","29,424.16"
09-Dec-20,Miscellaneous,40.52,0,"29,464.68"
09-Dec-20,IMPS,"2,754.00",0,"32,218.68"
09-Dec-20,RTGS,0,"4,027.34","28,191.34"
09-Dec-20,Debit Card,0,"3,132.37","25,058.97"
09-Dec-20,Interest,"100,848.00",0,"125,906.97"
09-Dec-20,Tax,"32,216.00",0,"158,122.97"
09-Dec-20,Bill,35.8,0,"158,158.77"
09-Dec-20,Interest,0,"31,631.75","126,527.02"
09-Dec-20,Purchase,20.62,0,"126,547.64"
09-Dec-20,Cash,"2,965.40",0,"129,513.04"
09-Dec-20,Debit Card,"1,910,723.00",0,"2,040,236.04"
09-Dec-20,Interest,0,"340,039.34","1,700,196.70"
09-Dec-20,Debit Card,"85,482.60",0,"1,785,679.30"
09-Dec-20,Bill,0,"255,097.04","1,530,582.26"
09-Dec-20,ATM,0,"765,291.13","765,291.13"
09-Dec-20,Commission,"3,358.10",0,"768,649.23"
09-Dec-20,Cash,"125,781.94",0,"894,431.17"
09-Dec-20,Reversal,"24,113.74",0,"918,544.91"
09-Dec-20,Bill,"952,697.00",0,"1,871,241.91"
09-Dec-20,ATM,0,"233,905.24","1,637,336.67"
09-Dec-20,RTGS,"18,678.70",0,"1,656,015.37"
09-Dec-20,Cash,0,"414,003.84","1,242,011.53"
09-Dec-20,IMPS,0,"207,001.92","1,035,009.61"
09-Dec-20,Debit Card,0,"517,504.81","517,504.80"
09-Dec-20,Bill,"153,736.70",0,"671,241.50"
09-Dec-20,Transfer,0,"67,124.15","604,117.35"
09-Dec-20,ATM,0,"302,058.68","302,058.68"
09-Dec-20,Bill,0,"50,343.11","251,715.57"
09-Dec-20,Cash,113.7,0,"251,829.27"
09-Dec-20,Miscellaneous,"1,638,040.00",0,"1,889,869.27"
09-Dec-20,Cheque,0,"472,467.32","1,417,401.95"
09-Dec-20,RTGS,8,0,"1,417,409.95"
09-Dec-20,RTGS,0,"354,352.49","1,063,057.46"
09-Dec-20,IMPS,0,"106,305.75","956,751.71"
09-Dec-20,Purchase,97.02,0,"956,848.73"
09-Dec-20,IMPS,"8,649.00",0,"965,497.73"
09-Dec-20,Reversal,0,"137,928.25","827,569.48"
09-Dec-20,Purchase,0,"413,784.74","413,784.74"
09-Dec-20,RTGS,0,"206,892.37","206,892.37"
10-Dec-20,Interest,0,"41,378.47","165,513.90"
10-Dec-20,Purchase,0,"18,390.43","147,123.47"
10-Dec-20,Interest,0,"29,424.69","117,698.78"
10-Dec-20,Cash,"2,938.80",0,"120,637.58"
11-Dec-20,Transfer,0,"24,127.52","96,510.06"
11-Dec-20,Transfer,0,"19,302.01","77,208.05"
11-Dec-20,Purchase,"251,676.53",0,"328,884.58"
11-Dec-20,Debit Card,"1,718,950.00",0,"2,047,834.58"
11-Dec-20,IMPS,0,"292,547.80","1,755,286.78"
11-Dec-20,Bill,"325,639.50",0,"2,080,926.28"
11-Dec-20,IMPS,0,"520,231.57","1,560,694.71"
11-Dec-20,Transfer,"85,546.10",0,"1,646,240.81"
12-Dec-20,Purchase,4,0,"1,646,244.81"
12-Dec-20,ATM,221,0,"1,646,465.81"
12-Dec-20,Interest,360,0,"1,646,825.81"
13-Dec-20,Interest,4.5,0,"1,646,830.31"
13-Dec-20,Bill,0,"823,415.16","823,415.16"
13-Dec-20,Tax,0,"91,490.57","731,924.59"
13-Dec-20,IMPS,0,"365,962.30","365,962.30"
13-Dec-20,Tax,0,"40,662.48","325,299.82"
13-Dec-20,Cheque,17.9,0,"325,317.72"
13-Dec-20,ATM,393.9,0,"325,711.62"
13-Dec-20,Transfer,0,"81,427.91","244,283.72"
13-Dec-20,NEFT,"208,610.25",0,"452,893.97"
13-Dec-20,RTGS,0,"90,578.79","362,315.18"
13-Dec-20,Cheque,"176,054.44",0,"538,369.62"
13-Dec-20,Cash,0,"269,184.81","269,184.81"
13-Dec-20,Miscellaneous,106.8,0,"269,291.61"
13-Dec-20,Transfer,0,"33,661.45","235,630.16"
13-Dec-20,Miscellaneous,"208,006.00",0,"443,636.16"
13-Dec-20,Purchase,0,"44,363.62","399,272.54"
13-Dec-20,Transfer,"48,609.00",0,"447,881.54"
13-Dec-20,Reversal,"2,636.00",0,"450,517.54"
13-Dec-20,IMPS,0,"75,086.26","375,431.28"
13-Dec-20,IMPS,0,"187,715.64","187,715.64"
13-Dec-20,Interest,52.3,0,"187,767.94"
13-Dec-20,Reversal,376.82,0,"188,144.76"
13-Dec-20,RTGS,0.87,0,"188,145.63"
13-Dec-20,Reversal,0,"18,814.56","169,331.07"
13-Dec-20,Cash,0,"24,190.15","145,140.92"
13-Dec-20,Transfer,0,"14,514.09","130,626.83"
13-Dec-20,NEFT,"25,077.49",0,"155,704.32"
13-Dec-20,ATM,"80,500.00",0,"236,204.32"
13-Dec-20,Debit Card,0,"118,102.16","118,102.16"
13-Dec-20,Interest,0,"13,122.46","104,979.70"
13-Dec-20,NEFT,4.6,0,"104,984.30"
13-Dec-20,Bill,"4,017.20",0,"109,001.50"
13-Dec-20,Debit Card,0,"27,250.38","81,751.12"
13-Dec-20,Purchase,0,"11,678.73","70,072.39"
13-Dec-20,Reversal,"199,518.70",0,"269,591.09"
13-Dec-20,NEFT,"193,656.70",0,"463,247.79"
13-Dec-20,RTGS,0,"463,247.79",0
13-Dec-20,Bill,13,0,13
13-Dec-20,Transfer,0,4.33,8.67
13-Dec-20,Interest,478,0,486.67
13-Dec-20,NEFT,0,60.83,425.84
13-Dec-20,Cheque,0,60.83,365.01
13-Dec-20,RTGS,2,0,367.01
13-Dec-20,NEFT,0,36.7,330.31
13-Dec-20,Cash,"1,224,725.00",0,"1,225,055.31"
13-Dec-20,Reversal,26.9,0,"1,225,082.21"
13-Dec-20,Bill,0,"175,011.74","1,050,070.47"
13-Dec-20,RTGS,"30,783.00",0,"1,080,853.47"
13-Dec-20,Transfer,3,0,"1,080,856.47"
13-Dec-20,Interest,"3,183.77",0,"1,084,040.24"
13-Dec-20,Bill,"635,298.00",0,"1,719,338.24"
13-Dec-20,Reversal,0,"191,037.58","1,528,300.66"
13-Dec-20,Commission,0,"152,830.07","1,375,470.59"
13-Dec-20,ATM,0,"1,375,470.59",0
13-Dec-20,ATM,"4,449.00",0,"4,449.00"
13-Dec-20,ATM,0,"1,112.25","3,336.75"
13-Dec-20,Commission,2.9,0,"3,339.65"
13-Dec-20,Interest,0,"1,113.22","2,226.43"
13-Dec-20,Cheque,"125,623.50",0,"127,849.93"
13-Dec-20,ATM,"619,319.20",0,"747,169.13"
13-Dec-20,Tax,391.56,0,"747,560.69"
13-Dec-20,RTGS,56.9,0,"747,617.59"
13-Dec-20,NEFT,0,"93,452.20","654,165.39"
13-Dec-20,Interest,0,"65,416.54","588,748.85"
13-Dec-20,Cash,47,0,"588,795.85"
14-Dec-20,Bill,0,"98,132.64","490,663.21"
14-Dec-20,Reversal,"8,266.00",0,"498,929.21"
14-Dec-20,Bill,4.86,0,"498,934.07"
14-Dec-20,RTGS,0,"62,366.76","436,567.31"
14-Dec-20,Reversal,49.2,0,"436,616.51"
14-Dec-20,RTGS,0,"72,769.42","363,847.09"
14-Dec-20,Miscellaneous,0,"90,961.77","272,885.32"
14-Dec-20,Interest,7.36,0,"272,892.68"
14-Dec-20,Cheque,180.9,0,"273,073.58"
14-Dec-20,Cash,0,"27,307.36","245,766.22"
14-Dec-20,Bill,"76,864.00",0,"322,630.22"
14-Dec-20,Interest,0,"322,630.22",0
14-Dec-20,Tax,7.76,0,7.76
14-Dec-20,Tax,0,0.86,6.9
14-Dec-20,Transfer,0,0.69,6.21
14-Dec-20,Debit Card,0,0.89,5.32
14-Dec-20,ATM,"2,471.30",0,"2,476.62"
14-Dec-20,Cheque,6.33,0,"2,482.95"
14-Dec-20,Debit Card,0,"1,241.48","1,241.47"
14-Dec-20,Cash,0,124.15,"1,117.32"
14-Dec-20,Bill,35,0,"1,152.32"
14-Dec-20,Cheque,0,384.11,768.21
14-Dec-20,Cash,0,768.21,0
14-Dec-20,Cheque,370.7,0,370.7
14-Dec-20,ATM,0,61.78,308.92
14-Dec-20,Commission,0,38.62,270.3
14-Dec-20,Debit Card,44,0,314.3
14-Dec-20,RTGS,0,34.92,279.38
14-Dec-20,Purchase,0,31.04,248.34
14-Dec-20,Cheque,0,35.48,212.86
14-Dec-20,Reversal,0,70.95,141.91
15-Dec-20,ATM,0,28.38,113.53
15-Dec-20,Bill,4,0,117.53
15-Dec-20,Purchase,217.1,0,334.63
15-Dec-20,Transfer,"15,227.80",0,"15,562.43"
15-Dec-20,Cash,"170,785.90",0,"186,348.33"
15-Dec-20,Bill,0,"31,058.06","155,290.28"
15-Dec-20,IMPS,0,"51,763.43","103,526.85"
15-Dec-20,NEFT,"878,840.00",0,"982,366.85"
15-Dec-20,RTGS,0,"491,183.43","491,183.42"
15-Dec-20,Debit Card,0,"122,795.86","368,387.56"
15-Dec-20,Bill,218.1,0,"368,605.66"
15-Dec-20,NEFT,0,"46,075.71","322,529.95"
15-Dec-20,Tax,0,"64,505.99","258,023.96"
15-Dec-20,ATM,0,"86,007.99","172,015.97"
15-Dec-20,Reversal,0,"86,007.99","86,007.98"
15-Dec-20,Miscellaneous,0,"10,751.00","75,256.98"
15-Dec-20,NEFT,0,"12,542.83","62,714.15"
15-Dec-20,Miscellaneous,0,"6,968.24","55,745.91"
15-Dec-20,Purchase,"25,409.27",0,"81,155.18"
15-Dec-20,Reversal,"24,539.00",0,"105,694.18"
15-Dec-20,NEFT,0,"26,423.55","79,270.63"
15-Dec-20,Miscellaneous,0,"11,324.38","67,946.25"
15-Dec-20,Tax,0,"22,648.75","45,297.50"
15-Dec-20,Debit Card,0,"6,471.07","38,826.43"
15-Dec-20,Miscellaneous,"980,486.00",0,"1,019,312.43"
15-Dec-20,Debit Card,0,"254,828.11","764,484.32"
15-Dec-20,ATM,"23,030.00",0,"787,514.32"
15-Dec-20,Interest,3.42,0,"787,517.74"
15-Dec-20,ATM,"4,226.77",0,"791,744.51"
15-Dec-20,Interest,0,"113,106.36","678,638.15"
15-Dec-20,IMPS,"328,034.00",0,"1,006,672.15"
15-Dec-20,Interest,0,"143,810.31","862,861.84"
15-Dec-20,NEFT,"50,463.50",0,"913,325.34"
15-Dec-20,NEFT,0,"304,441.78","608,883.56"
15-Dec-20,Purchase,352.56,0,"609,236.12"
15-Dec-20,NEFT,0,"609,236.12",0
15-Dec-20,Miscellaneous,3.5,0,3.5
16-Dec-20,Tax,0,1.75,1.75
16-Dec-20,RTGS,0,0.88,0.88
16-Dec-20,Bill,"206,066.00",0,"206,066.88"
16-Dec-20,ATM,0,"206,066.88",0
17-Dec-20,Debit Card,18.1,0,18.1
17-Dec-20,Reversal,0,3.62,14.48
17-Dec-20,Transfer,0,7.24,7.24
17-Dec-20,Miscellaneous,179,0,186.24
17-Dec-20,ATM,"157,336.10",0,"157,522.34"
18-Dec-20,Miscellaneous,"945,550.50",0,"1,103,072.84"
18-Dec-20,Miscellaneous,0,"1,103,072.84",0
18-Dec-20,Cheque,53.77,0,53.77
18-Dec-20,Interest,2.7,0,56.47
18-Dec-20,Interest,30,0,86.47
18-Dec-20,Commission,"130,187.20",0,"130,273.67"
18-Dec-20,ATM,0,"65,136.84","65,136.84"
18-Dec-20,Miscellaneous,"17,846.11",0,"82,982.95"
18-Dec-20,Miscellaneous,391,0,"83,373.95"
18-Dec-20,ATM,0,"8,337.40","75,036.55"
18-Dec-20,ATM,0,"18,759.14","56,277.41"
18-Dec-20,NEFT,0,"8,039.63","48,237.78"
18-Dec-20,Transfer,0,"8,039.63","40,198.15"
19-Dec-20,Interest,"2,312.00",0,"42,510.15"
19-Dec-20,Tax,209,0,"42,719.15"
19-Dec-20,Interest,0,"4,746.57","37,972.58"
19-Dec-20,Miscellaneous,0,"3,797.26","34,175.32"
19-Dec-20,Debit Card,22.3,0,"34,197.62"
19-Dec-20,Cash,"206,522.50",0,"240,720.12"
19-Dec-20,IMPS,0,"34,388.59","206,331.53"
19-Dec-20,Bill,0,"34,388.59","171,942.94"
19-Dec-20,Cheque,0,"85,971.47","85,971.47"
19-Dec-20,Reversal,"3,650.00",0,"89,621.47"
19-Dec-20,Commission,3.6,0,"89,625.07"
19-Dec-20,Purchase,63.6,0,"89,688.67"
19-Dec-20,Bill,"495,144.00",0,"584,832.67"
19-Dec-20,Interest,0,"97,472.11","487,360.56"
19-Dec-20,Tax,"11,877.75",0,"499,238.31"
19-Dec-20,Miscellaneous,0,"55,470.92","443,767.39"
19-Dec-20,RTGS,0,"147,922.46","295,844.93"
19-Dec-20,IMPS,0,"42,263.56","253,581.37"
19-Dec-20,Cash,0,"28,175.71","225,405.66"
19-Dec-20,Tax,0,"56,351.42","169,054.24"
19-Dec-20,Reversal,"175,170.00",0,"344,224.24"
19-Dec-20,NEFT,0,"86,056.06","258,168.18"
19-Dec-20,IMPS,"1,543,147.80",0,"1,801,315.98"
19-Dec-20,RTGS,0,"600,438.66","1,200,877.32"
19-Dec-20,Interest,"3,559.77",0,"1,204,437.09"
19-Dec-20,Reversal,"32,067.00",0,"1,236,504.09"
19-Dec-20,IMPS,0,"247,300.82","989,203.27"
19-Dec-20,RTGS,41.83,0,"989,245.10"
19-Dec-20,IMPS,0,"123,655.64","865,589.46"
19-Dec-20,Bill,"3,855.00",0,"869,444.46"
19-Dec-20,RTGS,"19,442.00",0,"888,886.46"
19-Dec-20,Transfer,5,0,"888,891.46"
19-Dec-20,Reversal,0,"111,111.43","777,780.03"
19-Dec-20,Tax,"1,716.19",0,"779,496.22"
19-Dec-20,IMPS,0,"259,832.07","519,664.15"
19-Dec-20,RTGS,6,0,"519,670.15"
19-Dec-20,Interest,0,"519,670.15",0
19-Dec-20,Cash,"2,009,772.00",0,"2,009,772.00"
19-Dec-20,Bill,2.2,0,"2,009,774.20"
19-Dec-20,Bill,0,"223,308.24","1,786,465.96"
19-Dec-20,NEFT,"992,189.20",0,"2,778,655.16"
19-Dec-20,Transfer,"200,402.88",0,"2,979,058.04"
19-Dec-20,Bill,0,"1,489,529.02","1,489,529.02"
19-Dec-20,NEFT,300.1,0,"1,489,829.12"
19-Dec-20,Cheque,0,"248,304.85","1,241,524.27"
19-Dec-20,Tax,0,"310,381.07","931,143.20"
19-Dec-20,Bill,"61,039.70",0,"992,182.90"
19-Dec-20,Purchase,0,"330,727.63","661,455.27"
19-Dec-20,Purchase,380,0,"661,835.27"
19-Dec-20,Purchase,3.7,0,"661,838.97"
19-Dec-20,Bill,0,"94,548.42","567,290.55"
19-Dec-20,Interest,44.8,0,"567,335.35"
19-Dec-20,Cash,0,"189,111.78","378,223.57"
20-Dec-20,Tax,0,"42,024.84","336,198.73"
20-Dec-20,RTGS,0,"37,355.41","298,843.32"
20-Dec-20,IMPS,"445,017.50",0,"743,860.82"
20-Dec-20,Cash,0,"185,965.21","557,895.62"
20-Dec-20,Cheque,"2,427.26",0,"560,322.88"
20-Dec-20,Commission,0,"280,161.44","280,161.44"
20-Dec-20,Debit Card,0,"40,023.06","240,138.38"
20-Dec-20,NEFT,5.66,0,"240,144.04"
21-Dec-20,Reversal,0,"40,024.01","200,120.03"
21-Dec-20,IMPS,0,"66,706.68","133,413.35"
21-Dec-20,Reversal,"107,888.00",0,"241,301.35"
21-Dec-20,Miscellaneous,0,"80,433.78","160,867.57"
21-Dec-20,Commission,0,"16,086.76","144,780.81"
21-Dec-20,NEFT,4.9,0,"144,785.71"
21-Dec-20,Commission,0,"48,261.90","96,523.81"
21-Dec-20,Cash,"14,680.00",0,"111,203.81"
21-Dec-20,Miscellaneous,0,"22,240.76","88,963.05"
22-Dec-20,Reversal,0,"8,896.31","80,066.74"
22-Dec-20,Debit Card,1.72,0,"80,068.46"
22-Dec-20,Bill,403.33,0,"80,471.79"
22-Dec-20,Transfer,"211,469.90",0,"291,941.69"
22-Dec-20,Transfer,0,"291,941.69",0
22-Dec-20,RTGS,"2,638.63",0,"2,638.63"
22-Dec-20,Tax,0,659.66,"1,978.97"
22-Dec-20,Miscellaneous,311.5,0,"2,290.47"
22-Dec-20,Tax,0,286.31,"2,004.16"
22-Dec-20,Cash,"14,172.43",0,"16,176.59"
23-Dec-20,Commission,0,"3,235.32","12,941.27"
23-Dec-20,IMPS,0,"3,235.32","9,705.95"
23-Dec-20,RTGS,"25,740.14",0,"35,446.09"
23-Dec-20,Transfer,"374,934.50",0,"410,380.59"
23-Dec-20,IMPS,0,"58,625.80","351,754.79"
23-Dec-20,Transfer,0,"351,754.79",0
23-Dec-20,Reversal,"96,835.00",0,"96,835.00"
23-Dec-20,NEFT,0,"13,833.57","83,001.43"
23-Dec-20,RTGS,474,0,"83,475.43"
23-Dec-20,Bill,0,"10,434.43","73,041.00"
23-Dec-20,NEFT,0,"14,608.20","58,432.80"
23-Dec-20,Bill,"959,084.00",0,"1,017,516.80"
23-Dec-20,Commission,0,"145,359.54","872,157.26"
23-Dec-20,Interest,20,0,"872,177.26"
23-Dec-20,Interest,0,"436,088.63","436,088.63"
23-Dec-20,RTGS,833.4,0,"436,922.03"
23-Dec-20,Tax,19.94,0,"436,941.97"
23-Dec-20,Miscellaneous,40.6,0,"436,982.57"
23-Dec-20,NEFT,"2,994.00",0,"439,976.57"
23-Dec-20,Tax,"703,170.00",0,"1,143,146.57"
23-Dec-20,Commission,0,"114,314.66","1,028,831.91"
23-Dec-20,Commission,0,"1,028,831.91",0
23-Dec-20,Interest,"17,650.62",0,"17,650.62"
23-Dec-20,Cheque,3.74,0,"17,654.36"
23-Dec-20,Interest,"1,765,101.25",0,"1,782,755.61"
23-Dec-20,Tax,0,"222,844.45","1,559,911.16"
23-Dec-20,Tax,0,"173,323.46","1,386,587.70"
23-Dec-20,Reversal,0,"138,658.77","1,247,928.93"
23-Dec-20,NEFT,0,"207,988.16","1,039,940.77"
23-Dec-20,Debit Card,"19,511.30",0,"1,059,452.07"
23-Dec-20,Bill,1.6,0,"1,059,453.67"
23-Dec-20,IMPS,0,"353,151.22","706,302.45"
23-Dec-20,Debit Card,"57,235.25",0,"763,537.70"
24-Dec-20,RTGS,0,"381,768.85","381,768.85"
24-Dec-20,Commission,"93,473.00",0,"475,241.85"
24-Dec-20,Debit Card,0,"79,206.98","396,034.88"
24-Dec-20,Cash,0,"66,005.81","330,029.07"
24-Dec-20,Cheque,0,"47,147.01","282,882.06"
24-Dec-20,Cash,0,"282,882.06",0
24-Dec-20,Reversal,26,0,26
24-Dec-20,Reversal,0,3.71,22.29
24-Dec-20,Cheque,0,7.43,14.86
24-Dec-20,NEFT,59.61,0,74.47
24-Dec-20,Tax,7,0,81.47
24-Dec-20,Tax,0,27.16,54.31
24-Dec-20,Transfer,2,0,56.31
24-Dec-20,IMPS,0,11.26,45.05
24-Dec-20,RTGS,0,15.02,30.03
24-Dec-20,Reversal,0,4.29,25.74
24-Dec-20,Interest,0,6.44,19.3
24-Dec-20,Cheque,164.07,0,183.37
24-Dec-20,Commission,"1,469,722.50",0,"1,469,905.87"
24-Dec-20,Interest,0,"293,981.17","1,175,924.70"
24-Dec-20,Tax,0,"235,184.94","940,739.76"
24-Dec-20,Transfer,"169,464.00",0,"1,110,203.76"
24-Dec-20,Cheque,21.9,0,"1,110,225.66"
24-Dec-20,RTGS,197,0,"1,110,422.66"
24-Dec-20,Interest,0,"277,605.67","832,816.99"
24-Dec-20,NEFT,0,"277,605.66","555,211.33"
24-Dec-20,ATM,10.1,0,"555,221.43"
24-Dec-20,Purchase,0,"61,691.27","493,530.16"
24-Dec-20,Debit Card,"20,563.00",0,"514,093.16"
24-Dec-20,Debit Card,"930,501.80",0,"1,444,594.96"
24-Dec-20,Cheque,0,"481,531.65","963,063.31"
24-Dec-20,NEFT,158.7,0,"963,222.01"
24-Dec-20,Tax,3,0,"963,225.01"
24-Dec-20,IMPS,623.6,0,"963,848.61"
24-Dec-20,Miscellaneous,38.2,0,"963,886.81"
24-Dec-20,IMPS,0,"120,485.85","843,400.96"
24-Dec-20,Purchase,0,"140,566.83","702,834.13"
24-Dec-20,Tax,0,"87,854.27","614,979.86"
25-Dec-20,Transfer,0,"307,489.93","307,489.93"
25-Dec-20,Debit Card,0,"153,744.97","153,744.96"
25-Dec-20,Cash,0,"21,963.57","131,781.39"
25-Dec-20,Interest,"16,167.98",0,"147,949.37"
25-Dec-20,Transfer,319.7,0,"148,269.07"
25-Dec-20,Purchase,204,0,"148,473.07"
25-Dec-20,IMPS,287.5,0,"148,760.57"
25-Dec-20,Transfer,6.66,0,"148,767.23"
25-Dec-20,Bill,250.73,0,"149,017.96"
26-Dec-20,Debit Card,0,"149,017.96",0
26-Dec-20,Cheque,"3,179.88",0,"3,179.88"
26-Dec-20,Purchase,0,"1,589.94","1,589.94"
26-Dec-20,Miscellaneous,387.72,0,"1,977.66"
26-Dec-20,Reversal,0,329.61,"1,648.05"
26-Dec-20,Cash,3.14,0,"1,651.19"
26-Dec-20,Purchase,5,0,"1,656.19"
26-Dec-20,Miscellaneous,37.73,0,"1,693.92"
26-Dec-20,Purchase,11,0,"1,704.92"
26-Dec-20,Miscellaneous,"14,647.86",0,"16,352.78"
26-Dec-20,Interest,0,"8,176.39","8,176.39"
26-Dec-20,NEFT,0,"4,088.20","4,088.20"
26-Dec-20,NEFT,62.8,0,"4,151.00"
26-Dec-20,Purchase,0,415.1,"3,735.90"
26-Dec-20,Transfer,"399,325.80",0,"403,061.70"
26-Dec-20,IMPS,"114,788.00",0,"517,849.70"
26-Dec-20,Miscellaneous,0,"517,849.70",0
26-Dec-20,Interest,385.67,0,385.67
27-Dec-20,Commission,0,42.85,342.82
27-Dec-20,Cheque,0,342.82,0
27-Dec-20,Miscellaneous,468.8,0,468.8
27-Dec-20,Debit Card,0,117.2,351.6
27-Dec-20,Purchase,"288,612.00",0,"288,963.60"
27-Dec-20,IMPS,"19,231.00",0,"308,194.60"
27-Dec-20,ATM,"100,285.00",0,"408,479.60"
27-Dec-20,ATM,0,"40,847.96","367,631.64"
27-Dec-20,IMPS,431,0,"368,062.64"
27-Dec-20,RTGS,0,"73,612.53","294,450.11"
27-Dec-20,NEFT,0,"36,806.26","257,643.85"
27-Dec-20,Bill,0,"42,940.64","214,703.21"
28-Dec-20,IMPS,1,0,"214,704.21"
28-Dec-20,Tax,0,"71,568.07","143,136.14"
28-Dec-20,IMPS,"563,087.25",0,"706,223.39"
28-Dec-20,Purchase,"1,456,025.00",0,"2,162,248.39"
28-Dec-20,NEFT,"241,323.60",0,"2,403,571.99"
28-Dec-20,Commission,0,"801,190.66","1,602,381.33"
28-Dec-20,Cheque,0,"1,602,381.33",0
28-Dec-20,Tax,44.09,0,44.09
28-Dec-20,Miscellaneous,"2,311.00",0,"2,355.09"
28-Dec-20,RTGS,0,235.51,"2,119.58"
28-Dec-20,Interest,0,211.96,"1,907.62"
28-Dec-20,Cheque,"2,723.90",0,"4,631.52"
28-Dec-20,Tax,0,"2,315.76","2,315.76"
28-Dec-20,Commission,0,385.96,"1,929.80"
28-Dec-20,ATM,"1,424,824.25",0,"1,426,754.05"
28-Dec-20,NEFT,"481,882.00",0,"1,908,636.05"
28-Dec-20,Cheque,"50,334.72",0,"1,958,970.77"
28-Dec-20,Miscellaneous,0,"489,742.69","1,469,228.08"
28-Dec-20,Miscellaneous,"237,387.41",0,"1,706,615.49"
28-Dec-20,Cash,"30,906.08",0,"1,737,521.57"
28-Dec-20,Transfer,0,"173,752.16","1,563,769.41"
28-Dec-20,Cash,0,"223,395.63","1,340,373.78"
28-Dec-20,Reversal,0,"148,930.42","1,191,443.36"
28-Dec-20,Interest,"214,538.00",0,"1,405,981.36"
28-Dec-20,Interest,"30,970.00",0,"1,436,951.36"
28-Dec-20,Tax,35.1,0,"1,436,986.46"
29-Dec-20,Interest,"30,478.00",0,"1,467,464.46"
29-Dec-20,IMPS,53,0,"1,467,517.46"
29-Dec-20,Reversal,"190,277.80",0,"1,657,795.26"
